"GUID","MODIFIED","LINK","SOURCE_ID","SCIENTIFIC_NAME","LOCALITY","COLLECTOR","ORDER","CATALOG_NUMBER","GEODETIC_DATUM","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"e9341960-90f7-4f35-89ef-4930468fbb4a","2009-03-31 22:13:36.119","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=932","932","Cuscuta palaestina subsp. balansae (Yunck.) Plitmann","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Solanales","932","WGS84","Cuscuta","1999-07-29 00:00:00.0","Asia","balansae","PreservedSpecimen","Cuscutaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"palaestina","B","34.56800"
"8abb9491-808b-4c3f-ae2b-8f7d9d66663c","2009-03-31 22:13:36.121","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=933","933","Koeleria macrantha (Ledeb.) Schult.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Cyperales","933","WGS84","Koeleria","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"macrantha","B","34.56800"
"67aa533d-9884-4a2f-8e0e-b4ab24ac5b7e","2009-03-31 22:13:36.123","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=934","934","Arabis androsacea Fenzl","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Capparales","934","WGS84","Arabis","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"androsacea","B","34.56800"
"328f5fdf-75e2-498d-857b-73b279953c81","2009-03-31 22:13:36.125","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=935","935","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","935","WGS84","Centaurea","1999-07-29 00:00:00.0","Asia","extrarosularis","PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"pichleri","B","34.56800"
"fb6d3a89-6fe2-4d43-a5ab-c98bd25d48c9","2009-03-31 22:13:36.126","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=936","936","Centaurea virgata ?A? Lam.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","936","WGS84","Centaurea","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"virgata ?A?","B","34.56800"
"96460c28-2b6d-48f3-a903-bcb340fc7b4c","2009-03-31 22:13:36.128","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=937","937","Silene armena var. armena","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Caryophyllales","937","WGS84","Silene","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"armena","B","34.56800"
"7c6ec141-ac30-4ae8-ba9f-96974f0ca87f","2009-03-31 22:13:36.133","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=938","938","Silene armena var. armena","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Caryophyllales","938","WGS84","Silene","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"armena","B","34.56800"
"1f536367-2586-4f4d-8961-9e9fe49d6e84","2009-03-31 22:13:36.136","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=939","939","Sedum rupestre L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Rosales","939","WGS84","Sedum","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Crassulaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"rupestre","B","34.56800"
"fbdd29ca-89b4-4885-886f-2f7b44b6e140","2009-03-31 22:13:36.138","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=94","94","Iberis sempervirens L.","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Markus Döring","Capparales","94","WGS84","Iberis","1999-06-21 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Mugla","1950","BGBM","Magnoliophyta","37.07000",,"sempervirens","B","28.80000"
"971f4dae-cd62-41f7-9156-a9d6e137ad31","2009-03-31 22:13:36.139","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=940","940","Inula oculus-christi L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","940","WGS84","Inula","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"oculus-christi","B","34.56800"
"ffdcc49a-a050-478a-a874-2ec5f08b1758","2009-03-31 22:13:36.141","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=941","941","Xeranthemum annuum L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","941","WGS84","Xeranthemum","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"annuum","B","34.56800"
"c8e07086-188f-4616-9bc0-44db9a6f1473","2009-03-31 22:13:36.143","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=942","942","Herniaria incana Lam.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Caryophyllales","942","WGS84","Herniaria","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"incana","B","34.56800"
"710db8b3-69de-4a47-88e2-9f307e1e4e4f","2009-03-31 22:13:36.144","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=943","943","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","943","WGS84","Centaurea","1999-07-29 00:00:00.0","Asia","extrarosularis","PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"pichleri","B","34.56800"
"7c1aa389-c8e0-4f12-b48d-aaefb3fc257b","2009-03-31 22:13:36.147","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=943x94","943x94","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2090m","Markus Döring","Asterales","943x94","WGS84","Centaurea","1999-07-30 00:00:00.0","Asia","extrarosularis","PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2090","BGBM","Magnoliophyta","37.42000",,"pichleri","B","34.56800"
"b1ba6dfc-7aa3-4807-98f5-6f075aea0a00","2009-03-31 22:13:36.148","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=944","944","Muscari cf. neglectum / armeniacum / bourgaei","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Liliales","944","WGS84","Muscari","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"cf. neglectum / armeniacum / bourgaei","B","34.56800"
"700a01d9-2185-42ab-a0d8-9c15495cc99b","2009-03-31 22:13:36.15","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=945","945","noch unbestimmt !!!","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring",,"945","WGS84","noch unbestimmt !!!","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","unbekannt","TR","Plantae","Nigde","2360","BGBM",,"37.42000",,,"B","34.56800"
"c8e63206-ee89-4a94-88cb-8674eb92fa43","2009-03-31 22:13:36.152","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=946","946","Satureja graveolens (M.Bieb.) Caruel","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Lamiales","946","WGS84","Satureja","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"graveolens","B","34.56800"
"a5f1f736-d618-4351-b9ef-92d2ee617537","2009-03-31 22:13:36.156","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=947","947","Helichrysum arenarium subsp. aucheri (Boiss.) P.H.Davis & Kupicha","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","947","WGS84","Helichrysum","1999-07-29 00:00:00.0","Asia","aucheri","PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"arenarium","B","34.56800"
"2ad00afb-298c-4da8-beee-43c5e3a4a788","2009-03-31 22:13:36.158","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=948","948","Salvia multicaulis Vahl","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Lamiales","948","WGS84","Salvia","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"multicaulis","B","34.56800"
"6273758a-d897-47aa-9e39-36f3e9dc380e","2009-03-31 22:13:36.16","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=949","949","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","949","WGS84","Scorzonera","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"cana","B","34.56800"
"f94901bb-22fc-47a1-a9e9-2e39260a878b","2009-03-31 22:13:36.161","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=95","95","Aethionema speciosum subsp. compactum Hartvig & Strid","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m","Markus Döring","Capparales","95","WGS84","Aethionema","1999-06-21 00:00:00.0","Asia","compactum","PreservedSpecimen","Brassicaceae","TR","Plantae","Mugla","1950","BGBM","Magnoliophyta","37.07000",,"speciosum","B","28.80000"
"048b6f4b-4389-41e6-a094-7cab27d470dd","2009-03-31 22:13:36.163","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=950","950","Logfia arvensis (L.) Holub","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","950","WGS84","Logfia","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"arvensis","B","34.56800"
"f13f955b-c0a8-49b1-badb-a7dc973fe2a9","2009-03-31 22:13:36.168","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=951","951","Plantago media L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Plantaginales","951","WGS84","Plantago","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Plantaginaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"media","B","34.56800"
"e61cfcf8-600f-4e1e-98d5-481fc899c85b","2009-03-31 22:13:36.171","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=952","952","Leontodon oxylepis var. divaricatus (Boiss.) Kupicha","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","952","WGS84","Leontodon","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"oxylepis","B","34.56800"
"0fc42401-9961-4095-bc1b-10041b60004d","2009-03-31 22:13:36.173","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=952x93","952x93","Leontodon oxylepis var. divaricatus (Boiss.) Kupicha","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°27´47´´ O34°36´82´´, 2080m","Markus Döring","Asterales","952x93","WGS84","Leontodon","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2080","BGBM","Magnoliophyta","37.42000",,"oxylepis","B","34.56800"
"3f6a405e-f82c-4f37-96f5-df930a19ef6f","2009-03-31 22:13:36.175","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=953","953","Ornithogalum spec.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Liliales","953","WGS84","Ornithogalum","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"spec.","B","34.56800"
"989cdb90-d553-4ea4-9422-8ceb89ddf517","2009-03-31 22:13:36.177","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=954","954","Medicago x varia Martyn","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Fabales","954","WGS84","Medicago","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"x varia","B","34.56800"
"8af9ce71-eca5-42d1-bcb0-e1c4e6594532","2009-03-31 22:13:36.181","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=955","955","Petrorhagia alpina subsp. olympica (Boiss.) Ball & Heywood","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Caryophyllales","955","WGS84","Petrorhagia","1999-07-29 00:00:00.0","Asia","olympica","PreservedSpecimen","Caryophyllaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"alpina","B","34.56800"
"6d6874e7-71ff-4611-823b-c57e7dfbe4f3","2009-03-31 22:13:36.183","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=956","956","Salvia multicaulis Vahl","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Lamiales","956","WGS84","Salvia","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"multicaulis","B","34.56800"
"811a68d8-265d-45a8-bb07-718e60d85574","2009-03-31 22:13:36.186","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=957","957","Echinops pungens var. pungens","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m","Markus Döring","Asterales","957","WGS84","Echinops","1999-07-29 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2360","BGBM","Magnoliophyta","37.42000",,"pungens","B","34.56800"
"59e256b1-4116-4a90-ae7f-6add1209bedc","2009-03-31 22:13:36.188","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=958","958","Acantholimon armenum var. armenum","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Plumbaginales","958","WGS84","Acantholimon","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Plumbaginaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"armenum","B","34.56800"
"bc3b69e0-48b4-4231-b252-4effca21c9c1","2009-03-31 22:13:36.191","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=959","959","Erysimum pycnophyllum Gay","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Capparales","959","WGS84","Erysimum","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"pycnophyllum","B","34.56800"
"56b3ac4a-f7be-46f2-b926-8e721000c86b","2009-03-31 22:13:36.194","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=960","960","Asphodeline rigidifolia (Boiss.) Baker","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Liliales","960","WGS84","Asphodeline","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"rigidifolia","B","34.56800"
"6fd3bb36-d22e-4791-81ea-a721ef08e2ce","2009-03-31 22:13:36.195","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=961","961","Arenaria serpyllifolia L.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Caryophyllales","961","WGS84","Arenaria","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"serpyllifolia","B","34.56800"
"97d1b684-bfd8-4690-a82c-86d5061f8c6d","2009-03-31 22:13:36.197","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=962","962","Teucrium chamaedrys subsp. syspirense (C.Koch) Rech.f.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Lamiales","962","WGS84","Teucrium","1999-07-30 00:00:00.0","Asia","syspirense","PreservedSpecimen","Lamiaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"chamaedrys","B","34.56800"
"a644fccb-bf1f-499d-9639-f4ae470073b5","2009-03-31 22:13:36.199","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=963","963","Centaurea urvillei subsp. urvillei","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Asterales","963","WGS84","Centaurea","1999-07-30 00:00:00.0","Asia","urvillei","PreservedSpecimen","Asteraceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"urvillei","B","34.56800"
"d0ff6a4d-a77d-4ed1-a8dc-ebfd18a458b2","2009-03-31 22:13:36.205","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=964","964","Fibigia macrocarpa (Boiss.) Boiss.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Capparales","964","WGS84","Fibigia","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"macrocarpa","B","34.56800"
"4d1769f3-b51c-40ac-ae5d-4ced53119550","2009-03-31 22:13:36.207","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=965","965","Alyssum condensatum subsp. flexibile (Nyár.) Dudley","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Capparales","965","WGS84","Alyssum","1999-07-30 00:00:00.0","Asia","flexibile","PreservedSpecimen","Brassicaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"condensatum","B","34.56800"
"76a0a75b-82f2-4b0e-b404-a4d030a818e0","2009-03-31 22:13:36.209","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=966","966","Galium incanum subsp. centrale Ehrend.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Rubiales","966","WGS84","Galium","1999-07-30 00:00:00.0","Asia","centrale","PreservedSpecimen","Rubiaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"incanum","B","34.56800"
"984deb57-af02-4336-b4e6-68d56a62d38f","2009-03-31 22:13:36.211","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=967","967","Linaria corifolia Desf.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Scrophulariales","967","WGS84","Linaria","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Scrophulariaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"corifolia","B","34.56800"
"8a180084-65a5-4f73-8944-4f9cc9376f69","2009-03-31 22:13:36.213","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=968","968","Rosa pulverulenta M.Bieb.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Rosales","968","WGS84","Rosa","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Rosaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"pulverulenta","B","34.56800"
"64d1a5f1-2b56-415e-ba46-5c01168370ee","2009-03-31 22:13:36.214","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=969","969","Campanula stricta var. libanotica (A. DC.) Boiss.","d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°25´40´´ O34°34´05´´, 2400m","Markus Döring","Campanulales","969","WGS84","Campanula","1999-07-30 00:00:00.0","Asia",,"PreservedSpecimen","Campanulaceae","TR","Plantae","Nigde","2400","BGBM","Magnoliophyta","37.42000",,"stricta","B","34.56800"
